Tiếng Việt,Tiếng BaNa
Công văn số 20-CV/HĐĐTW ngày 10/2/2017của Hội đồng Đội Trung ương về việc triển khai thí điểm mô hình Hội đồng trẻ em;,Koâng vaên ksoâÊ ‘baêl jiêt-CV/HÑÑTW ‘naêr minh jiêt kheêi ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh ñôêng Hoâi ñoâng Ñoâi Trung öông lôêm tôdrong pônhroh thiê ñieâm moâ hinh Hoâi ñoâng ñe hô-yoh
Công văn số 9048-CV/TWDTN ngày 09/3/2017của Ban Chấp hành Trung ương Đoàn về việc thành lập mô hình Hội đồng trẻ em thí điểm;,Koâng vaên ksoâÊ tôxiênh khoâng puoân tôhngam-CV/TWÑTN ‘naêr tôxiênh kheêi peâng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh ñôêng ‘Ban Chôêp hanh Trung öông Ñoan lôêm tôdrong pôjing anao moâ hinh Hoâi ñoâng ñe hô-yoh thiê ñieâm
Hướng dẫn số 35-HD/HĐĐTW ngày 08/3/2017của Hội đồng Đội Trung ương,Höôêng ‘yaân ksoâÊ peâng jiêt pôñaêm-HD/HÑÑTW ‘naêr tôhngam kheêi peâng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh ñôêng Hoâi ñoâng Ñoâi Trung öông
"Về việc xây dựng thí điểm mô hình Hội đồng trẻ em cấp tỉnh, thành phố giai đoạn 2017 - 2020.","Lôêm tôdrong tôjung pôm thiê ñieâm moâ hinh Hoâi ñoâng ñe hô-yoh kôêp tinh, thanh phoâÊ jônang ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt"
Phần thứ 2,Tôdrong maê ‘baêl
Nội dung đề án,Tôdrong ñôêng Ñeâ an
Tổ chức và hoạt động của Hội đồng trẻ em tỉnh Bình Định,Pôloêk oeêng tôdrong pôm ñôêng Hoâi ñoâng ñe hô-yoh tinh ‘Binh Ñinh
Khái niệm Hội đồng trẻ em,Khaêi nieâm Hoâi ñoâng ñe hô-yoh
"Hội đồng trẻ em là nhóm đại diện cho trẻ em để định kỳ bày tỏ ý kiến, nguyện vọng, trao đổi, đối thoại với Thường trực Hội đồng nhân dân tỉnh","Hoâi ñoâng ñe hô-yoh la kôtuêm ñai ‘yieân aên ñe hô-yoh ñinh ky pôtho khan yê kieâÊn, tôdrong kô waê, trao ñoâi, pôñam ‘bôl adriêng Thöông tröêk HÑND tinh"
Về các vấn đề liên quan đến trẻ em tại địa phương. Hội đồng trẻ em là một trong những kênh quan trọng đại diện cho tiếng nói của trẻ em toàn tỉnh.,Lôêm rim tôdrong lieân kuan truh ñe hô-yoh lôêm cham pôlei. Hoâi ñoâng ñe hô-yoh la minh lôêm lö tôdrong pôgloh ñai ‘yieân aên tôdrong ‘bôl ñôêng ñe hô-yoh lôêm tinh
Cơ cấu tổ chức,Kô kôêu toâ chöêk
"Đối tượng, số lượng:","ÑoâÊi töông, ksoâÊ löông"
"Đối tượng: Trẻ em từ 9 đến dưới 16 tuổi; các cơ quan, tổ chức, các nhân có trách nhiệm thực hiện các quyền của trẻ em.","ÑoâÊi töông: Ñe hô-yoh ñôêng tôxiênh truh ôla minh jiêt drôêu sônaêm; rim kô kuan, toâ chöêk, kôdih ôkôêu ôêi tôdrong pôm rim kueân ñôêng ñe hô-yoh"
Số lượng: 15 em.,KsoâÊ löông: Minh jiêt pôñaêm oh
Chủ tịch Hội đồng: 01 em.,Chu tich Hoâi ñoâng: Minh oh
Phó Chủ tịch Hội đồng: 02 em.,Phoê Chu tich Hoâi ñoâng: ‘Baêl oh
Các Ủy viên: 12 em.,Rim Uy vieân: Minh jiêt ‘baêl oh
Định hướng cơ cấu,Ñinh höôêng kô kôêu
Cơ cấu trẻ em tham gia Hội đồng trẻ em:,Kô kôêu ñe hô-yoh adriêng pôm Hoâi ñoâng ñe hô-yoh:
"Phải bảo đảm đại diện cho vùng, miền, dân tộc, độ tuổi, giới tính, tôn giáo, trẻ em có hoàn cảnh đặc biệt","Phai tômaên tôl ñai ‘yieân aên apung, kon koâng, ñoâ tuoâi, giôêi tiênh, toân giaêo, ñe hô-yoh ôêi tôdrong pôgloh "
"Là đại diện tiêu biểu cho tiếng nói, nguyện vọng của thiếu nhi trên địa bàn. Dự kiến thành phần như sau:","La ñai ‘yieân pôgloh aên tôdrong ‘bôl, tôdrong kô waê ñôêng ñe hô-yoh lôêm tôring. Pôtho khan thanh phaân in ñôêng roêng ôêu:"
"Ban Chỉ huy Liên đội tiêu biểu tại các huyện, thị, thành phố: 08 em.","‘Ban Chi huy Lieân ñoâi pôgloh lôêm rim hueân, thi, thanh phoâÊ: Tôhngam oh"
Thành viên các Câu lạc bộ thúc đẩy quyền tham gia trẻ em: 02 em.,Thanh vieân CLB pôm kjung kueân adriêng pôm ñôêng ñe hô-yoh: ‘Baêl oh
"Thiếu nhi có hoàn cảnh đặc biệt, thiếu nhi khuyết tật, thiếu nhi dân tộc: 02 em.","Ñe hô-yoh ôêi tôdrong pôgloh hrat tônap, ñe hô-yoh kue, ñe hô-yoh kon koâng: ‘Baêl oh"
"Thiếu nhi tiêu biểu trong học tập, trong thực hiện các quyền trẻ em và các hoạt động Đội, công tác xã hội;","Ñe hô-yoh pôgloh lôêm hoêk tôêp, lôêm pôm rim kueân ñe hô-yoh oeêng rim tôdrong pôm Ñoâi, tôdrong xa hoâi"
"Thiếu nhi tài năng trên các lĩnh vực văn hóa, nghệ thuật, có ảnh hưởng tích cực trong thiếu nhi: 03 em.","Ñe hô-yoh hôgeêi lôêm rim tôdrong vaên hoa, ngheâ thuaât, ôêi anh höông pôjaêng lôêm ñe hô-yoh: Peâng oh"
Tiêu chuẩn lựa chọn trẻ em,Tôdrong chaê ‘yoêk ñe hô-yoh
Độ tuổi: Từ 09 đến dưới 16 tuổi (lựa chọn cả nam và nữ).,Sônaêm ñeh: Ñôêng tôxinh truh ôla minh jiêt drôêu sônaêm (chaê ‘yoêk ñiê kon tôhnglo oeêng kon kôdioêng)
Phẩm chất đạo đức: Hạnh kiểm tốt.,Phaâm chaât nöih sôngöm: Hanh kieâm hôgeêi
Thành tích học tập: Tiểu học: Hoàn thành xuất sắc; THCS: Học lực giỏi.,Tôdrong hoêk tôêp: Tieâu hoêk: Keh kong pôgloh; THCS: Hoêk löêk hôgeêi
"Kỹ năng: Có kỹ năng làm việc nhóm, kỹ năng thuyết trình tốt và tích cực tham gia các hoạt động xã hội.","Ky naêng: ÔÊi ky naêng pôm bieâk kôtuêm, tôdrong pôtho khan hôgeêi oeêng pôjaêng adriêng pôm rim tôdrong xa hoâi"
"(Với trẻ em có hoàn cảnh đặc biệt, trẻ em dân tộc thiểu số không nhất thiết phải có đủ tiêu chí lựa chọn như trên nhưng đảm bảo về tiêu chí đạo đức).","(Adriêng ñe hô-yoh ôêi tôdrong pôgloh, ñe hô-yoh kon koâng biê tôpaê phai ôêi duh tôdrong chaê ‘yoêk in ‘noh maêleêi tômaên tôl lôêm tôdrong nöêih sôngöêm)"
Điều kiện tham gia,Tôdrong adriêng pôm
Trẻ em từ 09 đến dưới 16 tuổi.,Ñe hô-yoh ñôêng tôxiênh truh ôla minh jiêt drôêu sônaêm
 Tự nguyện đăng ký tham gia Hội đồng trẻ em.,Kôdih ñaêng kyê adriêng pôm Hoâi ñoâng ñe hô-yoh
Được đồng ý tiến cử của tổ chức cơ sở Đội và cán bộ phụ trách Đội.,Ñeêi tôdrong ñoâng yê tieâÊn kö ñôêng toâ chöêk kô sô Ñoâi oeêng kang ‘boâ phuê trach Ñoâi
"Được sự đồng ý của cha, mẹ hoặc người giám hộ.","Ñeêi tôdrong ñoâng yê ñôêng miê, ‘baê thoi bôngai giaêm hoâ"
Bảo đảm sức khỏe và thời gian tham gia Hội đồng trẻ em.,Tômaên tôl jaêng pran oeêng jônang adriêng pôm Hoâi ñoâng ñe hô-yoh
Quy trình thành lập,Tôdrong pôjing anao
Bước 1: Ban Thường vụ Tỉnh đoàn ra quyết định thành lập Ban Vận động thành lập Hội đồng trẻ em cấp tỉnh.,Tôdrong minh: ‘Ban Thöông vuê Tinh ñoan leêch kueâÊt ñinh pôjing anao Khu krao akom pôjing anao Hoâi ñoâng ñe hô-yoh kôêp tinh
"Ban có từ 07 - 15 thành viên trong đó có đại diện lãnh đạo Tỉnh đoàn, Sở Lao động - Thương binh và Xã hội, Sở Giáo dục và Đào tạo;","‘Ban ôêi ñôêng tôpôêh truh minh jiêt pôñaêm naê ma, lôêm ‘noh ñai ‘yieân pôgôl Tinh ñoan, Sô Lao ñoâng – Thöông ‘binh oeêng Xa hoâi, Sô Giaêo ‘yuêk oeêng Ñao tao"
"Hội đồng Đội tỉnh, cán bộ phụ trách thiếu nhi (Số thiếu nhi tham gia Ban Vận động không ít hơn 1/3 số thành viên Ban Vận động, do Hội đồng Đội tỉnh phối hợp chọn cử từ các em thiếu nhi tiêu biểu đáp ứng điều kiện tham gia).","Hoâi ñoâng Ñoâi tinh, kang ‘boâ ngoê hnheêi ñe hô-yoh (ksoâÊ ñe hô-yoh adriêng pôm khul krao akoêm biê ‘biêa loi minh phaân peâng ksoâÊ naê ma khul krao akoêm, ‘yua Hoâi ñoâng Ñoâi tinh adriêng ‘yoêk kö ñôêng rim ñe hô-yoh pôgloh tôguêm tôdrong adriêng pôm)"
"Bước 2: Ban Vận động xây dựng tiêu chuẩn, phân bổ cơ cấu thiếu nhi tham gia Hội đồng trẻ em, ","Tôdrong ‘baêl: Khul krao akoêm tôjung pôm tieâu chuaân, phaân ‘boâÊ kô kôêu ñe hô-yoh adriêng pôm Hoâi ñoâng ñe hô-yoh"
"Gửi về Đoàn Thanh niên, Hội đồng Đội cấp huyện, Trung tâm hoạt động Thanh thiếu nhi và các đơn vị trực thuộc.","Göi aên Ñoan ñe adruh, Hoâi ñoâng Ñoâi kôêp hueân, Trung taâm hoat ñoâng Thanh thieâu nhi oeêng rim ñôn viê tröêk thuoâc"
"Bước 3: Các đơn vị được phân bổ cơ cấu tổ chức cho các em ứng cử, đề cử.","Tôdrong peâng: Rim ñôn viê ñei phaân ‘boâÊ kô kôêu pôloêk aên rim ñe hô-yoh öêng kö, ñeâ kö"
"Các em thiếu nhi ứng cử, đề cử, trình bày chương trình hành động của mình tại cấp liên đội hoặc đơn vị chọn cử.","Rim ñe hô-yoh öêng kö, ñeâ kö, pôtho khan tôdrong pôm ñôêng bôên lôêm kôêp lieân ñoâi thoi ñôn viê ‘yoêk kö"
"Bước 4: Căn cứ thành tích và phần trình bày của thiếu nhi, các liên đội hoặc đơn vị chọn cử lập danh sách giới thiệu thiếu nhi ","Tôdrong puoân: Kaên köê thanh tiêch oeêng tôdrong pôtho khan ñôêng ñe hô-yoh, rim lieân ñoâi thoi ñôn viê ‘yoêk kö pôm danh sach pôtruh ñe hô-yoh"
Tham gia Hội đồng trẻ em lên Hội đồng Đội và Phòng Giáo dục và Đào tạo cấp trên tổng hợp gửi về Hội đồng Đội tỉnh.,Adriêng pôm Hoâi ñoâng ñe hô-yoh kjung Hoâi ñoâng Ñoâi oeêng Phong Giaêo ‘yuêk oeêng Ñao tao kôêp kôpöng toâng hôp göi aên Hoâi ñoâng Ñoâi tinh.
"Bước 5: Ban Vận động họp, rà soát tiêu chuẩn, quy trình bình chọn, thống nhất lập danh sách thiếu nhi ","Tôdrong pôñaêm: Khul krao akoêm hoêp, ra soat tôdrong ‘binh chon, thoâÊng nhaâÊt pôm danh sach ñe hô-yoh"
Tham gia Hội đồng trẻ em tỉnh Bình Định; đồng thời chuẩn bị dự thảo Quy chế làm việc của Hội đồng.,Adriêng pôm Hoâi ñoâng ñe hô-yoh ‘Binh Ñinh; thoi ‘noh chuaân ‘bi yöê thao tôdong  pôm bieâk ñôêng Hoâi ñoâng
Bước 6: UBND tỉnh ban hành quyết định thành lập Hội đồng trẻ em tỉnh Bình Định giai đoạn 2017 - 2020.,Tôdrong drôêu: UBND tinh ‘Binh Ñinh aên leêch KueâÊt ñinh pôjing anao Hoâi ñoâng ñe hô-yoh tinh ‘Binh Ñinh jônang ‘baêl ôbôêu khoâng minh jiêt tôpôêh – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt
"Bước 7: Tổ chức Lễ ra mắt Hội đồng trẻ em, Hội đồng thông qua Quy chế làm việc và đi vào hoạt động.","Tôdrong tôpôêh: Pôloêk maêng leêch maêt Hoâi ñoâng ñe hô-yoh, Hoâi ñoâng thoâng kua tôdrong pôm bieâk oeêng naêm tômöt pôm"
"Hàng năm Hội đồng trẻ em tỉnh sẽ tổ chức rà soát, kiện toàn lại với những trường hợp các em quá tuổi quy định và lý do khách quan khác.","Rim sônaêm Hoâi ñoâng ñe hô-yoh tinh pôloêk ra soat, kieân toan pieâu adriêng rim tôdrong rim ñe hô-yoh lö sônaêm quy ñinh oeêng tôdrong khach kuan nai"
Lợi ích của trẻ em khi tham gia vào Hội Đồng trẻ em,Lôi iêch ñôêng ñe hô-yoh jônang adriêng pôm tômöt Hoâi ñoâng ñe hô-yoh
"Củng cố sự tự tin, qua đó giúp cho các em năng động hơn, được rèn luyện nhiều kỹ năng hơn để phục vụ hữu ích trong học tập và sinh hoạt.","Kung koâÊ tôdrong lui, kua ‘noh tôguêm aên rim ñe hô-yoh naêng ñoâng loi, ñeêi ren lueân lö tôdrong loi söê tôguêm tôpaê lôêm hoêk tôêp oeêng sinh hoat"
Giúp các em đưa ra những quan điểm của bản thân.,Tôguêm rim ñe hô-yoh aên leêch rim tôdrong ñôêng ôkôêu
Tạo cơ hội cho trẻ em được bộc lộ bản thân và hưởng quyền tham gia trẻ em.,Pôm tôdrong aên ñe hô-yoh ñeêi ‘boâk loâ ôkôêu oeêng höôêng kueân adriêng pôm ñe hô-yoh
"Được trực tiếp bày tỏ những ý tưởng, đề xuất những kiến nghị về những vấn đề liên quan đến trẻ em với các cấp có thẩm quyền.","Ñeêi tröêk tieâp pôtho khan rim yê töông, aên leêch rim tôdrong pôtho khan lôêm rim tôdrong lieân kuan truh ñe hô-yoh adriêng rim kôêp ôêi thaâm kueân"
"Được cung cấp thông tin, tiếp cận những chủ trương, chính sách liên quan đến trẻ em.","Ñeêi tôguêm thoâng tin, oei jeâÊ rim tôdrong lieân kuan truh ñe hô-yoh"
Nguyên tắc hoạt động của Hội đồng trẻ em,Tôdrong pôm ñôêng Hoâi ñoâng ñe hô-yoh
"Hội đồng trẻ em được thành lập thí điểm ở cấp tỉnh. Hội đồng trẻ em do các em tự bình bầu, lựa chọn lập ra, đại diện tiếng nói của trẻ em tại địa phương đơn vị.","Hoâi ñoâng ñe hô-yoh ñeêi pôjing anao thiê ñieâm oei kôêp tinh. Hoâi ñoâng ñe hô-yoh yua rim ñe hô-yoh kôdih ‘binh ‘bôêu, chaê ‘yoêk pôm leêch, ñai ‘yieân ‘bôl ñôêng ñe hô-yoh lôêm cham pôlei, ñôn viê"
"Hội đồng trẻ em tổ chức và hoạt động theo nguyên tắc tự nguyện, tự quản, có sự hướng dẫn của Ban Tham vấn.","Hoâi ñoâng ñe hô-yoh pôloêk oeêng pôm ‘boi tôdrong tö ngueân, kôdih ngoê hnheêi, ôêi tôdrong pôtho khan ñôêng ‘Ban Tham vaâÊn"
Các quyết định của Hội đồng trẻ em được đưa ra khi có sự thống nhất của trên 50% thành viên Hội đồng. ,Rim kueâÊt ñinh ñôêng Hoâi ñoâng ñe hô-yoh ñeêi aên leêch ôêi tôdrong thoâÊng nhaâÊt ñôêng loi pôñaêm jiêt phaân traêm naê ma Hoâi ñoâng
Trường hợp ý kiến biểu quyết bằng nhau thì ý kiến của Chủ tịch Hội đồng là ý kiến quyết định.,Tôdrong yê kieâÊn ‘bieâu kueâÊt dang dang thoi tôdrong pôtho khan ñôêng Chu tich Hoâi ñoâng la tôdrong kueâÊt ñinh
Hội đồng trẻ em hoạt động theo quy chế do Hội đồng trẻ em ban hành trên cơ sở phê duyệt của các cấp có thẩm quyền.,Hoâi ñoâng ñe hô-yoh pôm ‘boi tôdrong yua Hoâi ñoâng ñe hô-yoh aên leêch lôêm kô sô pheâ jueâÊt ñôêng rim kôêp ôêi thaâm kueân
Phương thức hoạt động của Hội đồng trẻ em,Tôdrong pôm ñôêng Hoâi ñoâng ñe hô-yoh
Hội nghị định kỳ,Hoâi nghiê ñinh ky
"Thời gian: Hội đồng họp 1 năm 02 lần, trước kỳ họp HĐND tỉnh.","Jônang: Hoâi ñoâng hoêp minh sônaêm ‘baêl maêng, adrol maêng hoêp HÑND tinh"
Địa điểm: Tại thành phố Quy Nhơn.,Dônoê: Dônoê thanh phoâ Quy Nhôn
Nhiệm kỳ của Hội đồng trẻ em: Nhiệm kỳ của Hội đồng trẻ em theo nhiệm kỳ của Hội đồng nhân dân tỉnh,Nhieâm ky ñôêng Hoâi ñoâng ñe hô-yoh: Nhieâm ky ñôêng Hoâi ñoâng ñe hô-yoh ‘boi nhieâm ky ñôêng HÑND tinh
"(Trong giai đoạn thí điểm, nhiệm kỳ Hội đồng trẻ em được xác định từ khi thành lập đến hết năm 2020. ","(Lôêm jônang thiê ñieâm, nhieâm ky ñôêng Hoâi ñoâng ñe hô-yoh ñeêi pôtho khan ñôêng jônang pôjing anao truh ñiê sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt"
"Sau đó, Hội đồng Đội tỉnh tiến hành tổng kết mô hình và tham mưu lập Hội đồng trẻ em nhiệm kỳ mới sau kỳ bầu cử Hội đồng nhân dân các cấp năm 2021).","Ñôêng roêng ‘noh, Hoâi ñoâng Ñoâi tinh pôm toâng keât moâ hinh oeêng pôñam ‘bôl ñon pôm Hoâi ñoâng ñe hô-yoh nhieâm ky anao ñôêng roêng maêng ‘bôêu cö HÑND rim kôêp sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt minh"
"Nội dung: Theo các chuyên đề được thống nhất từ Chương trình hoạt động của Hội đồng trẻ em, tập trung vào các nội dung chính sau:","Noâi jung: ‘Boi rim chueân ñeâ ñei thoâÊng nhaâÊt ñôêng tôdrong pôm ñôêng Hoâi ñoâng ñe hô-yoh, pônhoâm tômöt rim tôdrong chiênh ñôêng roêng ôêu:"
"Thực trạng thực hiện quyền của trẻ em, đặc biệt là quyền tham gia của trẻ em; những hành vi vi phạm quyền trẻ em tại địa phương.","Thöêk trang pôm kueân ñe hô-yoh, pôgloh la kueân adriêng pôm ñôêng ñe hô-yoh; rim tôdrong pôm glaêi kueân ñe hô-yoh lôêm cham pôlei"
"Việc thực hiện các chủ trương, chính sách của Đảng và Nhà nước về bảo vệ, chăm sóc, giáo dục trẻ em tại địa phương.","Tôdrong pôm rim tôdrong ñôêng Ñang oeêng kôpal lôêm jö vei, tôme rong, giaêo ‘yuêk ñe hô-yoh lôêm cham pôlei"
Các vấn đề xã hội tại địa phương liên quan đến trẻ em.,Rim tôdrong xa hoâi lôêm cham pôlei lieân kuan truh ñe hô-yoh
"Hình thức, tiến trình: Trẻ em phát biểu, thảo luận, tranh luận theo mô hình một phiên họp của Hội đồng nhân dân.","Hinh thöêk, tieân trinh: Ñe hô-yoh pôtho khan, pôñam ‘bôl, tranh luaân ‘boi moâ hinh minh phieân hoêp ñôêng HÑND"
"Sau khi trẻ em phản ánh ý kiến, các thành viên Ban Tham vấn phát biểu giải đáp, ghi nhận các kiến nghị của trẻ em.","Ñôêng roêng ñe hô-yoh pôtho khan yê kieâÊn, rim naê ma ñôêng ‘Ban Tham vaâÊn pôñam ‘bôl tôguêm, ghi ‘yoêk rim tôdrong pôtho khan ñôêng ñe hô-yoh"
Trưởng Ban Tham vấn phát biểu tổng hợp ý kiến.,Pôgôl Khul Tham vaâÊn phat ‘bieâu toâng hôp yê kieâÊn
Hội nghị Thường trực Hội đồng trẻ em với Ban Tham vấn,Hoâi nghiê Thöông tröêk Hoâi ñoâng ñe hô-yoh adriêng ‘Ban Tham vaâÊn
"Thời gian: Họp 1 năm 02 lần, trước kỳ họp Hội đồng trẻ em.","Jônang: Hoêp minh sônaêm ‘baêl maêng, adrol maêng hoêp Hoâi ñoâng ñe hô-yoh"
