Tiếng Việt,Tiếng BaNa
"Trưởng thành thuộc họ Curculionidae, bộ Coleoptera, có màu nâu đen, dài 10-13mm. Phần đầu kéo dài thành một vòi cứng để đục lỗ và đẻ trứng vào mô non của chồi. Trứng có màu kem, hình bầu dục. Sâu non có màu hơi vàng, đầu màu nâu.","Tröông thanh oei lôêm kôbraê ho Curculionidae, ‘boâ Clleoptera ôêi môêu naâu gaêm, ñuoâÊi minh jiêt truh minh jiêt peâng centimet. Phaân kôl dui ñunh thanh minh trom kheêng söê pôm troâm oeêng ñeh kôtaêp tômöt moâ ‘lôêp ñôêng hô‘bu. Kôtaêp ôêi môêu kem, hinh ‘bôêu ‘yuêk. Jôdroâng kon ôêi môêu hôi ‘brôêu, kôl môêu naâu"
"Trứng và sâu non nằm trong đường hầm do trưởng thành đục trong lõi chồi non. Trưởng thành dùng vòi đục 8 -10 lỗ vào gần ngọn chồi non và đẻ trứng vào đó. Khi mới bị bọ phấn đục, chồi vẫn xanh tốt. Sau đó thối đen, héo và rụng. ","Kôtaêp oeêng jôdroâng kon oei lôêm trong chôhluêng yua jôdroâng groâng pôm lôêm gôlông hô‘bu ‘lôêp. Jôdroâng groâng chaê yuoâ trom phaê tôhngam truh minh jiêt troâm tômöt jeâÊ weâch hô‘bu ‘lôêp oeêng ñeh kôtaêp tômöt ‘noh. Jônang anao ‘biê ‘bo phaâÊn phaê, hô‘bu araê lieâm, ñôêng roêng ‘noh oâm gaêm, hoênh oeêng ruh"
"Vòng đời của bọ phấn khoảng 45-53 ngày.  Sâu xuất hiện và gây hại phổ biến từ tháng 6-8, nhất là vào giai đoạn cây có nhiều chồi non.","Vong ñôi ñôêng ‘bo phaâÊn khoang puoân jiêt pôñaêm truh pôñaêm jiêt peâng ‘naêr. Jôroâng ôêi leêch oeêng pôm glaêi pôgloh ñôêng kheêi drôêu truh kheêi tôhngam, pôgloh la tômöt jônang ‘long ôêi lö hô‘bu ‘lôêp"
"Biện pháp Phát hiện sớm chồi bị sâu đục, cắt và đem chôn xuống đất hoặc đốt; phun thuốc trừ sâu non thường không có hiệu quả vì sâu non ẩn náu trong lõi chồi.","Tôdrong ‘boh sruoâÊih hô‘bu biê jôdroâng phaê, kaêt oeêng cheêp ‘buê ôla teh thoi soh, phun bôgang ‘beêt jôdroâng kon deêch ‘biê ôêi thu ‘yoêk yua jôdroâng kon oei lôêm gôlông hô‘bu"
"Bọ xít muỗi: Trưởng thành có màu nâu đỏ, đầu đen, ngực đỏ, bụng có màu trắng. Con cái dài 8mm, con đực dài 6mm. ","‘Bo xit sôhmeêch: Groâng ôêi môêu naâu goâh, kôl gaêm, kôtôêh goâh, klak ôêi môêu ‘bak. Akanh ñuoâÊi tôhngam milimet, klo ñuoâÊi drôêu milimet"
"Trứng màu đen được đẻ dưới lớp biểu bì chồi non, gié hoa, cuống và gân lá. Bọ xít dùng vòi chích vào các mô non của lá, chồi non, hoa, quả và hạt non.","Kôtaêp môêu gaêm ñei ñeh ôla lôêp ‘bieâu ‘bi hô‘bu ‘lôêp, gieê pôkao, atoêng oeêng huan hla. ‘Bo xit chaê yuoâ trom chich tômöt rim moâ ‘lôêp ñôêng hla, hô‘bu ‘lôêp, pôkao, pleêi oeêng geêr ‘lôêp"
"Lá non bị hại thì trên phiến lá xuất hiện các chấm màu đen, lá cong và biến dạng và khô trên cây. Trên bề mặt hạt non bị gây hại có những đốm tròn, nâu, hạt bị nhăn lại và khô. Quả bị gây hại thì bị rụng non. Vết chích của bọ xít còn tạo điều kiện cho nấm bệnh xâm nhập.","Hla ‘lôêp ‘biê pôm glaêi thoi lôêm lôêp hla ‘boh ôêi rim chôêm môêu gaêm, hla ñoêng oeêng ‘bieâÊn yang oeêng khoâ lôêm ‘long. Lôêm maêt geêr ‘lôêp ‘biê pôm glaêi ôêi lö ñoâÊm tron, naâu, geêr ‘biê nhaên oeêng srieâng. Pleêi ‘biê pôm glaêi thoi ‘biê ruh ‘lôêp. Veât chiêch ñôêng ‘bo xit araê pôm tôdrong aên môêu jiê tômöt"
Bọ xít muỗi xuất hiện quanh năm nhưng thường gây hại nặng vào giai đoạn cây có chồi non và ra hoa. Bọ xít muỗi thường xuất hiện và hút nhựa vào sáng sớm trước 9 giờ sáng và sau 4 giờ chiều.,‘Bo xit sôhmeêch ôêi leêch rim sônaêm maêleêi deêch pôm glaêi deâh tômöt jônang ‘long ôêi hô‘bu ‘lôêp oeêng leêch pôkao. ‘Bo xit sôhmeêch deêch ôêi leêch oeêng hut kôtaê tômöt bôgheâ sruoâÊih adrol tôxiênh jô bôgheâ oeêng ñôêng roêng puoân jô ksôê
Tuy nhiên ở những vườn điều rậm rập và ẩm thấp thì bọ xít muỗi thì có thể xuất hiện suốt trong ngày. ,Maêleêi oei rim vöôn ñieâu hômoâl oeêng lôngôp thoi ‘bo xit sôhmeêch ôêi tôdrong ‘boh leêch ñiê lôêm ‘naêr
"Tại các vườn điều non do cây con phát sinh chồi liên tục nên bọ xít muỗi phá hoại quanh năm. Bọ xít muỗi làm cây bị khô ngọn, cháy lá, khô hoa, rụng trái.","Dônoê rim vöôn ñieâu ‘lôêp yua ‘long kon phat sinh hô‘bu ling kôna ‘bo xit sôhmeêch pôm gôlaêi rim sônaêm. ‘Bo xit sôhmeêch pôm ‘long ‘biê srieâng weâch, chaêy hla, srieâng pôkao, ruh pleêi"
"Tạo hình, tỉa cành tạo thông thoáng cho cây, dọn vệ sinh, làm cỏ...nhất là vào thời gian trước lúc ra hoa. Nuôi kiến đen trong vườn điều để hạn chế sự phát triển của bọ xít muỗi.","Tao hinh, tia tô‘bra pôm thoâng thoang aên ‘long, don veâ sinh, pôm nhaêt… pôgloh la tômöt jônang adrol jônang leêch pôkao. Rong hmuoâÊch gaêm lôêm vöôn ñieâu söê pôm tôjul tôdrong pôjing ñôêng ‘bo xit sôhmeêch"
"Sâu phỏng lá: Sâu non mới nở có màu trắng, khi phát triển đẩy đủ có màu nâu đỏ. Thời kỳ sâu non dài 10-14 ngày. Trưởng thành đẻ trứng ở các chồi non, lá non. Sâu non ăn phần thịt lá, lớp biểu bì lá phồng lên tạo thành các đốm trắng trên lá.","Jôdroâng phong hla: Jôdroâng kon anao choâh ôêi môêu ‘bak, jônang pôjing duh ôêi môêu naâu goâh. Jônang jôdroâng kon ñuoâÊi minh jiêt truh minh jiêt puoân ‘naêr. Groâng ñeh kôtaêp oei rim hô‘bu ‘lôêp, hla ‘lôêp. Jôroâng kon sa phaân aseêch hla, lôêp ‘bieâu ‘bi hla phong kjung pôm thanh rim ñoâÊm ‘bak lôêm hla"
"Sau đó phần phồng lên này sẽ bị khô và gãy vụn. Sâu thường gây hại cây điều non, nhất là cây con trong vườn ươm hoặc cây điều kinh doanh trong thời kỳ ra lá non.","Ñôêng roêng ‘noh dônoê phoâng kjung anu ‘biê srieâng oeêng tôköê ñiê. Jôdroâng deêch pôm glaêi ‘long ñieâu ‘lôêp, pôgloh la ‘long kon lôêm vöôn öôm thoi ‘long ñieâu teêch bôdro lôêm jônang leêch hla ‘lôêp"
"Thường xuyên vệ sinh vườn, làm sạch cỏ dại và chăm sóc cây khỏe hạn chế sâu gây hại. Khi bị nặng vào các thời kỳ cây ra các đợt chồi non có thể dùng một trong các loại thuốc trừ sâu để phun như: Sherpa 25 EC, Decis 2.5 EC, Cymerin 25 EC.. với nồng độ 0,3%","Deêch veâ sinh teh dal hnam, pôm sach nhaêt oeêng tôme rong ‘long jaêng söê pôm tôjul jôdroâng pôm glaêi. Jônang ‘biê deâh tômöt rim jônang ‘long leêch rim maêng hô‘bu ‘lôêp ôêi tôdrong chaê yuoâ minh lôêm rim loai bôgang ‘beêt jôroâng söê phun in: Sherpa ‘baêl jiêt pôñaêm EC, Decis ‘baêl chôêm pôñaêm EC, Cymerin ‘baêl jiêt pôñaêm EC.. adriêng noâng ñoâ khoâng pheêi peâng phaân traêm"
"Sâu róm: Sâu non mới nở có màu nâu vàng, khi lớn lên có màu nâu đen, toàn thân có lông dài và gai gây ngứa. Khi đẫy sức sâu non dài 6cm. Trưởng thành là loài bướm đêm thuộc họ Saturnidae, bộ Lepidoptera. Trưởng thành có màu vàng nâu.","Jôdroâng sut: jôdroâng ‘lôêp anao choâh ôêi môêu naâu ‘brôêu, jônang groâng ôêi môêu naâu gaêm, ôkôêu ôêi soêk oeêng chôla pôm tô‘bot. Jônang ñaây sök jôdroâng ñuoâÊi drôêu centimet. Groâng la loai pôlai kômaêng oei lôêm kôbraê ho Saturnidae, ‘boâ Lepidoptera. Groâng ôêi môêu ‘brôêu naâu"
Bướm đực thường nhỏ hơn bướm cái và có màu nhạt hơn. Bướm đẻ trứng thành từng dãy xếp đều xung quang mép dưới lá. Trứng có hình bầu dục. Sâu non ăn phiến lá chỉ còn trơ cuống. Sâu thường sống thành từng đàn ở mặt dưới lá.,Nhaê pôlai klo dech ken loi nhaê pôlai akanh oeêng ôêi môêu nhat loi. Nhaê pôlai ñeh kôtaêp oei rim hang xeâÊp hôdôêi taêp dal tôpanh ôla hla. Kôtaêp ôêi hinh ‘bôêu ‘yuêk. Jôdroâng ‘lôêp sa phieâÊn hla araê atoêng. Jôdroâng deêch yaêl arih thanh rim tôpul oei maêt ôla hla
Sâu có thể phát triển thành dịch ăn trụi lá cả vườn điều làm cây suy kiệt và chết cành.,Jôdroâng ôêi tôdrong pôjing thanh jiêt sa ñiê hla lôêm vöôn ñieâu pôm ‘long kheê oeêng luoâÊch tô‘bra
"Hàng năm sau khi thu hoạch cần tiến hành tạo tán, tỉa cành thông thoáng để hạn chế trưởng thành đẻ trứng, thường xuyên thăm vườn kiểm tra","Rim sônaêm ñôêng roêng thu ‘yoêk waê pôm gôdai, tia tô‘bra thoâng thoang söê pôm tôjul jôdroâng ñeh kôtaêp, deêch tômang vöôn söê ngoê hnheêi"
"Phát hiện kịp thời, vệ sinh vườn sạch sẽ, thu gom các cành, lá có ổ trứng, kén và sâu non mới nở đem tiêu hủy, dùng bẫy đèn để thu hút trưởng thành ở giai đoạn vũ hóa.","‘Boh tôtam, veâ sinh teh dal hnam uoâil ieâl, thu ‘yoêk rim tô‘bra, hla ôêi tôpul kôtaêp, ken oeêng jôroâng ‘lôêp anao choâh cheêp tieâu huy, chaê yuoâ ‘baây ñen söê pônhoâm jôdroâng groâng oei jônang vu hoa"
Sâu đục quả và hạt: Sâu thường xuất hiện và phá hoại vào giai đoạn đậu và phát triển quả làm thiệt hại về năng suất và chất lượng hạt điều. Sâu tấn công trái bất cứ giai đoạn nào làm cho trái bị nhăn lại và rụng. ,Jôdroâng phaê pleêi oeêng geêr: Jôdroâng deêch ôêi leêch oeêng phaê ‘long tômöt jônang ôêi pleêi oeêng pôjing pleêi pôm hioêng hiôêt lôêm thu ‘yoêk oeêng tôdrong thu ‘yoêk ñei geêr ñieâu. Jôdroâng taâÊn koâng pleêi lôêm ñiê ñaêng rim jônang pôm aên pleêi ‘biê nhaên oeêng ruh
"Sâu non có màu hồng đậm và rất linh hoạt, bên ngoài được phủ một lớp lông tơ, đầu có màu đen. Sâu non đẫy sức dài 15-19mm. Trưởng thành thuộc họ Pyralidae, bộ Lepidoptera. Trưởng thành thường đẻ trứng vào kẻ giữa quả và hạt. ","Jôdroâng ‘lôêp ôêi môêu hoâng ñaâm oeêng pôgloh ranh, ôgah ñei athu minh lôêp soêk tô, kôl ôêi môêu gaêm, jôdroâng ‘lôêp ñaây söc ñuoâÊi minh jiêt pôñaêm truh miênh jiêt tôxiênh milimet. Groâng oei lôêm kôbraê ho Pyralidae, ‘boâ Lepidoptera. Groâng ñeh kôtaêp tômöt dônoê tôêk pôêk pleêi oeêng geêr"
Sâu non nở ra sẽ đục vào trong quả hoặc hạt là các bộ phận này bị nhăn nheo và rụng. Sâu non khi đẫy sức sẽ rơi xuống đất và hóa nhộng sống trong kén ở trong đất.,Jôdroâng ‘lôêp choâh leêch la phaê tômöt lôêm pleêi thoi geêr pôm aên rim ‘boâ phaân anu ‘biê nhaên oeêng ruh. Jôdroâng ‘lôêp jônang ñaây söc huaêng löêk teh oeêng hoêa nhoâng yaêl arih lôêm keên oei lôêm teh
"Thường xuyên vệ sinh vườn, loại bỏ quả, hạt bị sâu đục và đem tiêu hủy. Có thể dùng thuốc Basitox 40EC phun vào giai đoạn cây đậu quả. Chú ý khi phun thuốc phải theo hướng dẫn sử dụng trên bao bì.","Deêch veâ sinh teh dal hnam, loai tuêk pleêi, geêr ‘biê jôdroâng phaê oeêng chep tieâu huy. ÔÊi tôdrong chaê yuoâ bôgang Basitox puoân jiêt EC phun tômöt jônang ‘long ôêi pleêi. Ngoê hnheêi jônang phun bôgang phai ‘boi pôtho khan chaê yuoâ lôêm ‘bao ‘bi"
"Bệnh lỡ cổ rễ: Bệnh gây hại nặng cho cây con trong vườn ươm và vườn kiến thiết cơ bản, nhất là đối với cây con dưới 3 tuần tuổi. Cây con bị héo lá. Lớp vỏ của phần gốc thân sát mặt đất bị thối, thâm đen, lõm vào trong, cây con héo dần và chết. ","Jiê lô coâ rieâÊh: Jiê pôm glaêi deâh aên ‘long kon lôêm vöôn öôm oeêng vöôn kieâÊn thieâÊt kô ‘ban, pôgloh la driêng ‘long kon ôla peâng tuoân. ‘Long kon ‘biê hoênh hla, lôêp kôñoh ñôêng phaân tôm ‘long jeÊâ maêt teh ‘biê oâm, thaâÊm gaêm, lom tômöt, ‘long kon hoênh oeêng luoâÊch"
"Bệnh xuất hiện và phát triển mạnh khi độ ẩm của đất quá cao, đất vào bầu không được xử lý hay lấy đất tại những vùng nhiễm bệnh và vườn ươm ẩm thấp, ngập úng.","Jiê ôêi leêch oeêng pôjing deâh jônang ñoâ lôpngôp ñôêng teh pôgloh ñuoâÊi, teh tômöt ‘bôu biê ñei xö lyê thoi ‘yoêk teh lôêm rim apung nhieâm jiê oeêng vöôn öôm lôngôp, töng ñak"
Phòng bệnh là vấn đề quan trọng nhất đối với bệnh này: Xử lý hạt giống trước khi gieo bằng nước nóng (52-550C); xử lý đất vô bầu bằng Formalin 40% ở nồng độ 8%.,Phong jiê la tôdrong pôgloh adriêng jiê anu: Xö lyê geêr adreâÊch adrol jônang jul adreâÊch ñôêng ñak toê (pôñaêm jiêt ‘baêl truh pôñaêm jiêt pôñaêm ñoâ C); xö lyê teh tômöt ‘bôu ñôêng Formalin puoân jiêt phaân traêm oei noâng ñoâ tôhngam phaân traêm
Dùng bạt nilon che kín 10 ngày sau đó dỡ bạt trộn đều trước khi gieo; xây dựng vườn ươm tại nơi khô ráo và thoát nước tốt; đảm bảo mật độ gieo trồng thích hợp; sử dụng nguồn nước tưới sạch bệnh.,"Chaê yuoâ ‘bat nilon athu sil lôêm minh jiêt ‘naêr, ñôêng roêng ‘noh blôê ‘bat jrôêu hôdôêi adrol jônang jul adreâÊch; tôjung pôm vöôn öôm dônoê srieâng hoênh oeêng thoat ñak hôgeêi, tômaên tôl maât ñoâ jul adreâÊch trô troê, chaê yuoâ nguoân ñak chruêh sach jiê"
"Bệnh thán thư: Bệnh xuất hiện ở tất cả các giai đoạn phát triển của cây điều, gây hại trên lá, chồi, nhất là hoa và quả. Vết bệnh trên lá là những đốm cháy màu nâu không có hình dạng cố định.","Jiê than thö: Jiê ôêi leêch oei ñiê ñaêng rim jônang pôjing ñôêng ‘long ñieâu, pôm glaêi lôêm hla, hô‘bu, pôgloh la pôkao oeêng pleêi. VeâÊt jiê lôêm hla la rim ñoâÊm chaêy môêu naâu biê ôêi hinh yang koâÊ ñinh"
"Trên chồi là các vết màu nâu hoặc nâu đen dọc theo chiều dài chồi, các vết bệnh này có thể liên kết lại với nhau. ","Lôêm hô‘bu la rim veâÊt môêu naâu thoi naâu gaêm ‘yoêk ‘boi trong ñuoâÊi hô‘bu, rim veâÊt anu ôêi tôdrong lieân keâÊt adriêng"
"Khi bệnh nặng chồi bị khô, teo lại. Trên chùm hoa, bệnh xuất hiện ở đầu, nách hoặc ở cuống chùm hoa, bệnh làm khô và rụng bông.","Jônang jiê deâh hô‘bu ‘biê srieâng, ñoêng. Lôêm chum pôkao, jiê ‘boh leêch oei kôl, nach thoi oei atoêng chum pôkao, jiê pôm srieâng oeêng ruh pôkao."
"Trên quả, vết bệnh lúc đầu là các chấm nhỏ có màu nâu đậm, sau đó lớn dần và liên kết lại với nhau thành từng các vết lớn có màu nâu đậm. Nhân và quả bị nhiễm bệnh teo lại và có thể rụng non.","Lôêm pleêi, veâÊt jiê pôtôm la rim chôêm ken ôêi môêu naâu deâh, ñôêng roêng ‘noh groâng oeêng lieân keâÊt adriêng ñei rim veâÊt groâng ôêi môêu naâu deâh. Nhông oeêng pleêi ‘biê nhieâm jiê ñoêng ñiê oeêng ôêi tôdrong ruh ‘lôêp"
"Trong trường hợp bệnh gây hại nặng thì cành có vết bệnh sẽ khô héo và chết dần. Bệnh xuất hiện từ đầu mùa mưa nhưng gây hại nặng vào giữa và cuối mùa mưa khi cây điều ra chồi, hoa và quả non. ","Lôêm tôdrong jiê pôm glaêi deâh thoi tô‘bra ôêi veâÊt jiê srieâng hoênh oeêng luoâÊch. Jiê ôêi leêch ñôêng pôtôm jan ami maêleêi pôm glaêi deâh tômöt tôêk pôêk oeêng atuêch jan ami jônang ‘long ñieâu leêch hô‘bu, pôkao oeêng pleêi ‘lôêp"
"Trên cây điều kiến thiết cơ bản, bệnh phát triển và gây hại nặng từ tháng 8 đến tháng 12, trên cây điều kinh doanh, bệnh thường tập trung gây hại mạnh vào hai giai đoạn là tháng 11-12 (quả non) và tháng 3 - 5 (trổ hoa).","Lôêm ‘long ñieâu kieâÊn thieâÊt kô ‘ban, jiê pôjing oeêng pôm glaêi deâh ñôêng kheêi tôhngam truh kheêi minh jiêt ‘baêl, lôêm ‘long ñieâu teêch bôdro, jiê deêch pônhoâm pôm glaêi deâh tômöt ‘baêl jônang la kheêi minh jiêt minh – minh jiêt ‘baêl (pleêi ‘lôêp) oeêng kheêi peâng truh kheêi pôñaêm (leêch pôkao)"
"Vệ sinh vườn, cắt bỏ các cành, lá, hoa bị bệnh đem chôn hoặc đốt để giảm nguồn bệnh. Thường xuyên diệt cỏ dại.","Veâ sinh teh dal hnam, kaêt tuêk rim tô‘bra, hla, pôkao ‘biê jiê cheêp ‘buê thoi soh söê tôjul nguoân jiê. Deêch ‘beêt ‘nhaêt"
