Tiếng Việt,Tiếng BaNa
Thời gian triển khai Đề án: Giai đoạn từ năm 2017 đến năm 2020 và giai đoạn từ năm 2021 - 2025.,Jônang pônhroh Ñeâ an: Jônang ñôêng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh truh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt oeêng jônang ñôêng sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt minh truh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt pôñaêm
Đề cương Dự án: Có Đề cương cụ thể kèm theo.,Ñeâ köông yöê an: ÔÊi Ñeâ köông kuê theâ pôteêp adriêng
Nguồn kinh phí: Kinh phí 90.000.000 đồng (Chín mươi triệu đồng) thực hiện Chiến lược công tác dân tộc đến năm 2020 (tại Quyết định số 4545/QĐ- UBND ngày 12/12/2016 của UBND tỉnh Bình Định về việc giao dự toán ngân sách nhà nước năm 2017.,Nguoân jeân: Kinh phiê tôxiênh jiêt trieâu ñoâng (tôxiênh jiêt trieâu ñoâng) pôm ChieâÊn löôêk tôdrong kon koâng truh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt (lôêm KueâÊt ñinh ksoâÊ puoân pôñaêm puoân pôñaêm/QÑ-UBND ‘naêr minh jiêt ‘baêl kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu ñôêng UBND tinh lôêm tôdrong pôjao yöê toaên ngaân sach kôpal sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôh
"Điều 2. Trên cơ sở đề cương này, Trưởng ban Ban Dân tộc tỉnh khẩn trương thực hiện hoàn thành Đề án phát triển cây trồng, vật nuôi và những sản phẩm đặc sản có lợi thế phát triển vùng đồng bào dân tộc thiểu số tỉnh Bình Định đến năm 2025, báo cáo UBND tỉnh xem xét, quyết định.","Ñieâu ‘baêl. Lôêm tôdrong Ñeâ köông anu, Tröông ‘ban khul kon koâng tinh waê ranh pôm keh kong Ñeâ an pôjing ‘long pôtaêm, xem rong oeêng rim san phaâm ñaêk san ôêi tôdrong pôjing apung naê ma kon koâng tinh ‘Binh Ñinh truh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt pôñaêm, pôtho khan UBND tinh ngoê hnheêi, kueâÊt ñinh"
"Điều 3. Chánh Văn phòng UBND tỉnh, Trưởng Ban Dân tộc tỉnh, Giám đốc các Sở: Tài chính, Nông nghiệp và Phát triển nông thôn, Công Thương, Chủ tịch UBND các huyện: Vĩnh Thạnh, Vân Canh, An Lão, Hoài Ân, Tây Sơn, Phù Cát và Thủ trưởng các sở, ban ngành liên quan chịu trách nhiệm thi hành Quyết định này kể từ ngày ký./.","Ñieâu peâng. Chaênh Vaên phong UBND tinh, Tröông ‘ban Khul kon koâng tinh, Giam ñoâk rim Sô: Tai chiênh, Noâng nghieâp oeêng pôjing cham pôlei, Koâng thöông, Chu tich UBND rim hueân: Vinh Thanh, Vaân Canh, An Lao, Hoai AÂn, Taây Sôn, Phu Cat oeêng pôgôl rim sô, ‘ban nganh lieân kuan ôêi tôdrong pôm kueâÊt ñinh anu khan ñôêng ‘naêr kyê./."
"Đề cương đề án phát trien cây trồng, vật nuôi và những sản phẩm đặc sản có lợi thế phát triển vùng đồng bào dân tộc thiểu số tỉnh Bình Định đến năm 2025","Ñeâ köông pôjing ‘long pôtaêm, xem rong oeêng rim san phaâm ñaêk san ôêi tôdrong pôjing apung naê ma kon koâng tinh ‘Binh Ñinh truh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt pôñaêm"
(Kèm theo Quyết định số: 1209/QĐ-UBNDngày 05/4/2017 của Chủ tịch UBND tỉnh),(Pôteêp adriêng KueâÊt ñinh ksoâÊ: minh ‘baêl khoâng tôxiênh/QÑ-UBND ‘naêr pôñaêm kheêi puoân sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh ñôêng Chu tich UBND tinh)
Phần I Đặt vấn đề,Phaân minh: Ñaêt vaâÊn ñeâ
Sự cần thiết xây dựng đề án,Tôdrong kô waê tôjung pôm ñeâ an
Căn cứ để xây dựng đề án,Tôdrong söê tôjung pôm ñeâ an
"Đối tượng, phạm vi và thời gian thực hiện đề án","ÑoâÊi töông, pham vi oeêng jônang pôm ñeâ an"
Đối tượng,ÑoâÊi töông
"Các loại cây lâm nghiệp: Cây gỗ, lâm sản ngoài gỗ: Dược liệu, gia vị..;","Rim loai ‘long laâm nghieâp: ‘Long, laâm san minh kôpah ‘long: jöôêk lieâu, gia vi…"
"Các loại cây trồng (cây công nghiệp, cây ăn quả, cây rau và cây lương thực);","Rim loai ‘long pôtaêm (‘long koâng nghieâp, ‘long sa pleêi, ‘long hla nheêm oeêng ‘long löông thöêk)"
"Các loài vật nuôi (gia súc, gia cầm, thủy sản);","Rim loai xem rong (kapoâ, lômo, ‘yeêr, ôda, thuy san)"
"Các sản phẩm đặc sản phù hợp với điều kiện sinh thái, đất đai của khu vực và có giá trị kinh tế cao.","Rim san phaâm ñaêk san trô troê adriêng tôdrong sinh thaêi, teh ñôêng apung oeêng ôêi giaê tri kinh teâÊ deâh"
Phạm vi,Pham vi
"Đề án thực hiện trên địa bàn 6 huyện có đồng bào dân tộc thiểu số gồm: Vân Canh, Vĩnh Thạnh, An Lão, Hoài Ân, Tây Sơn, Phù Cát.","Ñeâ an pôm lôêm tôring drôêu hueân ôêi naê ma kon koâng thoi leê: Vaân Canh, Vinh Thanh, An Lao, Hoai AÂn, Taây Sôn, Phu Cat"
Thời gian thực hiện: Thời gian thực hiện Đề án chia làm 2 giai đoạn: Đến năm 2020 và đến năm 2025.,Jônang pôm: Jônang pôm ñeâ an asong pôm ‘baêl jônang: Truh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt oeêng truh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt pôñaêm
Phương pháp nghiên cứu,Tôdrong nghieân köêu
"Phương pháp điều tra, khảo sát và thu thập số liệu",Tôdrong ngoê hnheêi oeêng thu thaâp ksoâÊ lieâu
"Phương pháp phân tích, tổng hợp","Tôdrong phaân tiêch, toâng hôêp"
Phương pháp lấy ý kiến tham gia của các cơ quan.,Tôdrong ‘yoêk yê kieâÊn adriêng pôm ñôêng rim kô kuan
"Phần II Hiện trạng sản xuất, phát triển cây trồng, vật nuôi và những sản phẩm có lợi thế phát triển vùng đồng bào dân tộc thiểu số giai đoạn 2011 - 2016","Phaân ‘baêl: Tôdrong choh jang, pôjing ‘long pôtaêm, xem rong oeêng rim san phaâm ôêi tôdrong pôjing apung naê ma kon koâng jônang ‘baêl ôbôêu khoâng hrieâng minh jiêt minh – ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu"
Điều kiện tự nhiên kinh tế - xã hội,Tôdrong kôdrieâng kinh teâÊ xa hoâi
Điều kiện tự nhiên,Tôdrong kôdrieâng
Vị trí địa lý.,Viê triê ñia lyê.
Các đặc điểm về điều kiện tự nhiên: Khí hậu; địa hình; thổ nhưỡng; thủy văn và tài nguyên nước.,"Rim tôdrong lôêm tôdrong kôdrieâng: khiê hôêu, ñia hinh, jing teh, thuy vaên oeêng tai ngueân ñak"
Thực trạng kinh tế - xã hôi vùng đồng bào dân tộc thiểu số,Tôdrong kinh teâÊ xa hoâi apung naê ma kon koâng
Dân số; đời sống; trình độ dân trí của nhân dân khu vực lập Đề án;,Yaân soâÊ; tôdrong yaêl arih; trinh ñoâ yaân triê ñôêng kon tôring apung pôm Ñeâ an
"Lao động, việc làm;","Lao ñoâng, tôdrong pôm"
"Tập quán sản xuất nông nghiệp (trồng trọt, chăn nuôi);","Tôdrong choh jang noâng nghieâp (pôtaêm ‘long, kiêa rong)"
Cơ sở hạ tầng phục vụ cho sản xuất nông nghiệp;,Kô sô ha taâng tôguêm aên choh jang noâng nghieâp
Công tác quy hoạch nuôi trồng các sản phẩm chủ yếu của các huyện miền núi trong lĩnh vực trồng trọt và chăn nuôi;,Tôdrong kuy hoach rong pôtaêm rim san phaâm pôgloh ñôêng hueân apung koâng lôêm tôdrong pôtaêm ‘long oeêng kiêa rong
"Tình hình tiêu thụ sản phẩm nông lâm sản (cây trồng, vật nuôi).","Tôdrong tieâu thu san phaâm noâng laâm san (‘long pôtaêm, xem rong)"
Hiện trạng sử dụng đất khu vực đong bào dân tộc thiểu số,Tôdrong chaê yuoâ teh apung naê ma kon koâng
Đất nông nghiệp :,The noâng nghieâp:
Đất trồng trọt;,Teh pôtaêm ‘long
Đất chăn nuôi;,Teh kiêa rong
Đất thủy sản;,Teh thuy san
Đất lâm nghiệp.,Teh laâm nghieâp
Đất phi nông nghiệp.,Teh phi noâng nghieâp
Đất chưa sử dụng.,Teh ñim chaê yuoâ
"Hiện trạng sản xuất, phát triển cây trồng, vật nuôi và những sản phẩm đặc sản","Tôdrong choh jang, pôjing ‘long pôtaêm, xem rong oeêng rim san phaâm ñaêk san"
Trồng trọt,Pôtaêm ‘long
Chăn nuôi,Kiêa rong
Lâm nghiệp,Laâm nghieâp
Sản phẩm đặc sản,San phaâm ñaêk san
"Chế biến, tiêu thụ sản phẩm nông lâm sản","CheâÊ ‘bieâÊn, tieâu thu san phaâm noâng laâm san"
Đánh giá chung,Pôtho khan adriêng
"Đánh giá hiện trạng phát triển cây trồng, vật nuôi và các sản phẩm đặc sản","Pôtho khan tôdrong pôjing ‘long pôtaêm, xem rong oeêng rim san phaâm ñaêk san"
"Về phát triển, cây trồng nông lâm nghiệp","Lôêm pôjing, ‘long pôtaêm noâng laâm nghieâp"
Ưu điểm;,Öu ñieâm
Hạn chế và nguyên nhân.,Han cheâÊ oeêng ngueân nhaân
Về phát triển vật nuôi,Lôêm pôjing kiêa rong
Ưu điểm;,Öu ñieâm
Hạn chế và nguyên nhân.,Han cheâÊ oeêng ngueân nhaân
Về những sản phẩm đặc sản,Lôêm rim san phaâm ñaêk san
Ưu điểm;,Öu ñieâm
Hạn chế và nguyên nhân,Han cheâÊ oeêng ngueân nhaân
"Đánh giá lợi thế, dự báo tiềm năng phát triển cây trồng, vật nuôi và các sản phăm đặc sản","Pôtho khan lôi theâÊ, pôtho khan tieâm naêng pôjing ‘long pôtaêm, xem rong oeêng rim san phaâm ñaêk san"
Lâm sản: Tiêu thụ lâm sản và lâm sản ngoài gỗ; Chế biến lâm sản và lâm sản ngoài gỗ.,Laâm san: Tieâu thuê laâm san oeêng laâm san minh kôpah ‘long; cheÊâ ‘bieâÊn laâm san oeêng laâm san minh kôpah ‘long
Nông sản: Chế biến nông sản; Tiêu thụ nông sản.,"Noâng san: CheâÊ ‘bieâÊn noâng san, tieâu thuê noâng san"
Vật nuôi: Chế biến sản phẩm vật nuôi; Tiêu thụ sản phẩm vật nuôi.,Xem rong: CheâÊ ‘bieâÊn san phaâm xem rong; tieâu thuê san phaâm xem rong
Đặc sản: Chế biến sản phẩm đặc sản; Tiêu thụ sản phẩm đặc sản.,Ñaêk san: CheâÊ ‘bieâÊn san phaâm ñaêk san; tieâu thuê san phaâm ñaêk san
"Phần III Quan điểm, mục tiêu, nhiệm vụ và giải pháp phát triển cây trồng, vật nuôi và sản phẩm đặc sản giai đoạn 2017 - 2020 và đến 2025","Phaân peâng: kuan ñieâm, muêk tieâu, nhieâm vuê oeêng tôdrong pôjing ‘long pôtaêm, xem rong oeêng san phaâm ñaêk san jônang ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt oeêng truh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt pôñaêm"
Quan điểm,Kuan ñieâm
Mục tiêu,Muêk tieâu
Mục tiêu tổng quát,Muêk tieâu toâng quat
Mục tiêu cụ thể,Muêk tieâu kuê theâ
Về phát triển cây trồng, Lôêm pôjing ‘long pôtaêm
Về phát triển vật nuôi;,Lôêm pôjing xem rong
Về sản phẩm đặc sản.,Lôêm san phaâm ñaêk san
"Nhiệm vụ phát triển cây trồng, vật nuôi và các sản phẩm đặc sản giai đoạn 2017 - 2020 và đến năm 2025","Tôdrong pôjing ‘long pôtaêm, xem rong oeêng rim san phaâm ñaêk san jônang ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt oeêng truh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt pôñaêm"
"Định hướng bảo tồn, phát triển về cây trồng","Tôdrong jö vei, pôjing lôêm ‘long pôtaêm"
Phương hướng và mục tiêu phát triển;,Phöông höôêng oeêng tôdrong pôjing
"Xác định các loại cây trồng phù hợp với điều kiện đất đai, khí hậu của từng khu vực và mang lại hiệu quả kinh tế cao;","Xac ñinh rim loai ‘long pôtaêm trô troê adriêng tôdrong teh, pleênh ñôêng rim apung oeêng cheêp aên thu ‘yoêk kinh teâÊ deâh"
"Qui mô, diện tích quy hoạch phát triển cây trồng.","Kuy moâ, chñeh teh kuy hoach pôjing ‘long pôtaêm"
Định hướng phát triển về vật nuôi,Tôdrong pôjing lôêm xem rong
Phương hướng và mục tiêu phát triển;,Phöông höôêng oeêng tôdrong pôjing
Xác định các loại vật nuôi phù hợp với điều kiện của từng khu vực và mang lại hiệu quả kinh tế cao;,Xac ñinh rim loai xem rong trô troê adriêng tôdrong ñôêng rim apung oeêng cheêp aên thu ‘yoêk kinh teâÊ deâh
"Qui mô, diện tích quy hoạch phát triển chăn nuôi.","Kuy moâ, chñeh teh kuy hoach pôjing kiêa rong"
Định hướng phát triển về những sản phẩm đặc sản,Tôdrong pôjing lôêm rim san phaâm ñaêk san
Phương hướng và mục tiêu phát triển;,Phöông höôêng oeêng tôdrong pôjing
Xác định những sản phẩm đặc sản của từng khu vực mang lại hiệu quả kinh tế cao.,Xac ñinh rim san phaâm ñaêk san ñôêng rim apung cheêp aên thu ‘yoêk kinh teâÊ deâh
"Các chương trình, dự án ưu tiên thực hiện","Rim chöông trinh, yöê an öu tieân pôm"
Các nhóm giải pháp chủ yếu,Rim nhoêm tôdrong pôgloh
Nhóm giải pháp kinh tế - kỹ thuật;,Nhoêm tôdrong kinh teÊâ – ky thuaât
"Nhóm giải pháp tổ chức sản xuất, quản lý sản xuất và đào tạo;","Nhoêm tôdrong pôloêk choh jang, ngoê hnheêi choh jang oeêng ñao tao"
Nhóm giải pháp về phòng chống dịch bệnh;,Nhoêm tôdrong lôêm phong dôêt jiêt jiê
"Nhóm giải pháp về truyền thông, thương mại và chế biến sản phẩm;","Nhoêm tôdrong lôêm trueân thoâng, thöông mai oeêng cheâÊ ‘bieâÊn san phaâm"
"Nhóm giải pháp về cơ chế, chính sách đầu tư, hỗ trợ;","Nhoêm tôdrong lôêm kô cheâÊ, tôdrong tôguêm"
Giải pháp về vốn và huy động vốn.,Tôdrong lôêm jeân oeêng krao akoêm jeân
Khái toán kinh phí thực hiện đề án,Khaêi toaên jeân pôm ñeâ an
Tổng nhu cầu vốn,Pôting tôdrong waê jeân
Trong đó:,Lôêm ‘noh:
"Vốn thực hiện bảo tồn, phát triển cây lâm sản ngoài gỗ (đặc sản);","Jeân pôm jö vei, pôjing ‘long laâm san minh kôpah ‘long (ñaêk san)"
Vốn thực hiện phát triển cây trồng;,Jeân pôm pôjing ‘long pôtaêm
Vốn để thực hiện phát triển vật nuôi;,Jeân söê pôm pôjing xem rong
Vốn để thực hiện phát triển những sản phẩm đặc sản.,Jeân söê pôm pôjing rim san phaâm ñaêk san
Nguồn vốn thực hiện Đề án,Nguoân jeân pôm ñeâ an
Dự kiến nguồn kinh phí thực hiện theo các năm,Pôtho khan nguoân jeân pôm ‘boi rim sônaêm
Hiệu quả của đề án và khả năng xảy ra rủi ro trong quá trình thực hiện đề án,Thu ‘yoêk ñôêng ñeâ an oeêng tôdrong ôêi leêch rui ro lôêm jônang pôm ñeâ an
Hiệu quả Của Đề án,Thu ‘yoêk ñôêng ñeâ an
 Hiệu quả về kinh tế;,Thu ‘yoêk lôêm kinh teâÊ
Hiệu quả về xã hội;,Thu ‘yoêk lôêm xa hoâi
Hiệu quả về môi trường.,Thu ‘yoêk lôêm moâi tröông
Khả năng xảy ra rủi ro trong quá trình thực hiện Đề án,Tôdrong ôêi leêch rui ro lôêm jônang pôm ñeâ an
Phần IV Tổ chức thực hiện,Phaân puoân: Pôloêk pôm
Thành lập Ban Chỉ đạo;,Pôjing anao khul pôgôl
Phân công nhiệm vụ.,Phaân koâng tôdrong pôm
Quyết định về việc Ban hành Kế hoạch hành động bảo đảm an toàn thực phẩm trong lĩnh vực nông nghiệp năm 2018 trên địa bàn tỉnh,KueâÊt ñinh lôêm tôdrong aên leêch glong pônhroh tôdrong pôm tômaên tôl an toan ñoâ sa lôêm tôdrong noâng nghieâp sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam lôêm tôring tinh
Chủ tịch Ủy ban Nhân dân Tỉnh,Chu tich UBND tinh
Căn cứ Luật Tổ chức chính quyền địa phương ngày 19/6/2015;,Kaên köê Luaât Toâ chöêk khul pôgôl cham pôlei ‘naêr minh jiêt tôxiênh kheêi drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm
Căn cứ Quyết định số 219/QĐ-BNN-QLCL ngày 23/01/2018 của Bộ Nông nghiệp và PTNT về ban hành Kế hoạch hành động bảo đảm ATTP trong lĩnh vực nông nghiệp năm 2018;,Kaên köê KueâÊt ñinh ksoâÊ ‘baêl minh tôxiênh/QÑ-BNN-QLCL ‘naêr ‘baêl jiêt peâng kheêi minh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei lôêm aên leêch glong pônhroh tôdrong pôm tômaên tôl an toan ñoâ sa lôêm tôdrong noâng nghieâp sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam
Xét đề nghị của Sở Nông nghiệp và PTNT tại Tờ trình số 99/TTr-SNN ngày 20/3/2018,Xeêt pôtho khan ñôêng Sô Noâng nghieâp oeêng pôjing ham pôlei lôêm Tô trinh ksoâÊ tôxiênh jiêt tôxiênh/TTr-SNN ‘naêr ‘baêl jiêt kheêi peâng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam
Điều 1. Phê duyệt Kế hoạch hành động bảo đảm an toàn thực phẩm trong lĩnh vực nông nghiệp năm 2018 trên địa bàn tỉnh với những nội dung chủ yếu như sau:,Ñieâu minh. Pheâ jueâÊt glong pônhroh tôdrong pôm tômaên tôl an toan ñoâ sa lôêm tôdrong noâng nghieâp sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam lôêm tôring tinh adriêng rim tôdrong pôgloh ñôêng roêng ôêu:
 Mục tiêu chung,Tôdrong adriêng
Xác định được các hoạt chất thuốc bảo vệ thực vật mà người dân sử dụng trên địa bàn tỉnh;,Xac ñinh ñei rim loai chaât bôgang jö vei ‘long pôtaêm maê naê ma chaê yuoâ lôêm tôring tinh
"Xây dựng 07 vùng sản xuất rau, quả an toàn để cuối năm 2018 công bố vùng sản xuất rau an toàn với hai chỉ tiêu là dư lượng thuốc bảo vệ thực vật và hàm lượng Nitrat trên các loại rau quả: dưa hấu, dưa leo và kiệu, khổ qua, rau muống, ớt. ","Tôjung pôm tôpôêh apung choh jang hla nheêm an toan, pleêi an toan söê atuêch sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam koâng ‘boâÊ apung choh jang hla nheêm an toan adriêng ‘baêl tôdrong la jö löông bôgang jö vei ‘long pôtaêm oeêng ham löông Nitrat lôêm rim loai hla nheêm, pleêi: môkai, môkai ñak oeêng kônhieâm, khoâ kua, hla muoâÊng, amneê"
